ID,first_name,last_name,date_of_birth,gender,email,MSISDN,agree_for_promo,autopay_card,customer_category,language,customer_since,region,status
2123,直子,斎藤,1996-10-20,M,M*******3@yahoo.com,90-1001-5769,No,Yes,physical,Japanese,2015-09-07,Tōhoku,active
2124,充,斎藤,1960-01-24,F,I*******4@hotmail.com,90-2734-6092,No,Yes,physical,Japanese,2000-01-29,Kansai(Kinki),active
2125,真綾,福田,1998-04-17,F,b*******4@gmail.com,90-4470-6087,Yes,No,physical,Japanese,2021-07-06,Kansai(Kinki),active
2126,直子,石井,1969-11-02,M,U*******2@hotmail.com,90-6240-5314,No,No,physical,Japanese,2015-11-28,Kantō,active
2127,花子,渡辺,1950-06-07,M,h*******3@gmail.com,90-0061-4972,No,No,physical,Japanese,2021-11-24,Kansai(Kinki),active
2128,さゆり,渡辺,1945-07-05,M,r*******7@gmail.com,90-3299-0307,No,No,physical,Japanese,2019-01-22,Shikoku,active
2129,洋介,橋本,1998-09-01,M,g*******6@gmail.com,90-7732-8958,Yes,Yes,physical,Japanese,2014-10-23,Kantō,active
2130,知実,山崎,1970-04-03,M,v*******2@gmail.com,90-2502-3982,Yes,Yes,physical,Japanese,2022-01-25,Kantō,active
2131,真綾,山本,1974-05-16,F,c*******9@hotmail.com,90-6988-7834,Yes,Yes,physical,Japanese,2005-03-19,Kantō,inactive(churn)
2132,晃,木村,1972-01-03,M,k*******3@hotmail.com,90-1859-0619,No,Yes,physical,Japanese,2014-05-02,Kantō,active
2133,修平,池田,1963-01-15,F,N*******1@gmail.com,90-7061-5506,Yes,Yes,physical,Japanese,2021-02-25,Shikoku,active
2134,治,田中,1975-07-23,F,k*******0@yahoo.com,90-6906-1880,No,Yes,physical,Japanese,2006-08-25,Kantō,active
2135,治,渡辺,1964-04-04,F,z*******0@hotmail.com,90-3849-6763,No,Yes,physical,Japanese,2019-11-23,Kansai(Kinki),active
2136,真綾,加藤,1995-05-04,M,C*******8@yahoo.com,90-2484-6919,No,Yes,physical,Japanese,2020-09-23,Kantō,active
2137,智也,高橋,1971-01-25,F,P*******9@yahoo.com,90-6825-6367,No,Yes,physical,Japanese,2018-02-23,Kantō,active
2138,あすか,佐藤,1948-05-20,M,m*******6@hotmail.com,90-8863-3903,Yes,Yes,physical,Japanese,2011-05-04,Kantō,active
2139,あすか,長谷川,1986-06-22,M,o*******0@hotmail.com,90-9156-3452,No,No,physical,Japanese,2014-06-19,Kantō,active
2140,七夏,山田,1950-12-21,M,y*******3@yahoo.com,90-4902-0516,Yes,Yes,physical,Japanese,2006-03-05,Shikoku,active
2141,太郎,渡辺,1980-07-15,F,W*******6@hotmail.com,90-6437-8940,No,Yes,physical,Japanese,2016-02-27,Kyūshū & Okinawa,active
2142,淳,中島,1977-08-23,M,z*******6@yahoo.com,90-0515-4024,No,No,physical,Japanese,2009-05-16,Chūbu,active
2143,さゆり,前田,1987-12-31,M,R*******3@gmail.com,90-1578-7622,No,Yes,physical,Japanese,2018-02-22,Chūbu,active
2144,淳,渡辺,1946-07-30,F,A*******8@yahoo.com,90-2713-6830,No,Yes,business,Japanese,2012-04-08,Kansai(Kinki),active
2145,春香,渡辺,1987-01-23,F,r*******8@yahoo.com,90-9114-4895,No,Yes,physical,Japanese,2017-03-09,Kantō,active
2146,裕樹,山田,1974-10-30,F,r*******6@hotmail.com,90-2243-6290,Yes,No,physical,Japanese,2010-06-15,Chūgoku,active
2147,充,渡辺,1940-10-18,F,E*******2@gmail.com,90-5096-1435,No,No,physical,Japanese,2013-05-25,Kyūshū & Okinawa,active
2148,さゆり,後藤,1965-03-23,F,T*******5@yahoo.com,90-5406-5171,Yes,Yes,physical,Japanese,2001-07-12,Chūbu,active
2149,康弘,吉田,1969-07-01,F,T*******9@gmail.com,90-9148-8016,No,No,physical,Japanese,2013-09-17,Chūbu,active
2150,翔太,田中,1953-02-14,M,n*******1@gmail.com,90-0181-7188,Yes,No,physical,Japanese,2016-09-11,Kansai(Kinki),active
2151,篤司,中村,1997-03-19,M,C*******0@hotmail.com,90-9914-7695,No,Yes,physical,Japanese,2015-12-14,Chūgoku,active
2152,さゆり,高橋,1974-05-03,F,n*******2@gmail.com,90-4586-1112,No,Yes,physical,Japanese,2015-11-01,Kansai(Kinki),active
2153,結衣,田中,1943-07-09,F,n*******1@gmail.com,90-1693-3930,Yes,Yes,physical,Japanese,2019-07-17,Chūbu,active
2154,直人,西村,1943-12-24,F,D*******3@yahoo.com,90-6930-4078,Yes,No,physical,Japanese,2020-04-10,Kantō,active
2155,花子,鈴木,1992-08-27,M,T*******9@gmail.com,90-5500-0516,No,No,physical,Japanese,2020-09-02,Kansai(Kinki),active
2156,和也,小林,2006-08-20,M,z*******7@gmail.com,90-6562-8168,Yes,No,physical,Japanese,2021-12-22,Kyūshū & Okinawa,active
2157,充,佐藤,1976-11-15,M,h*******1@yahoo.com,90-8940-1050,No,Yes,physical,Japanese,2021-01-20,Kansai(Kinki),active
2158,康弘,田中,1996-09-28,F,p*******1@hotmail.com,90-5011-7578,No,Yes,physical,Japanese,2018-04-03,Kantō,active
2159,淳,後藤,1980-09-02,M,P*******7@hotmail.com,90-4290-9220,No,Yes,physical,Japanese,2015-12-16,Kyūshū & Okinawa,active
2160,七夏,木村,2001-04-22,F,t*******6@gmail.com,90-9298-7938,No,Yes,physical,Japanese,2021-01-14,Kansai(Kinki),active
2161,京助,山口,1985-02-06,M,U*******2@gmail.com,90-2475-6849,No,No,physical,Japanese,2006-12-31,Kantō,active
2162,修平,渡辺,1954-10-01,F,J*******0@yahoo.com,90-3044-1269,No,No,physical,Japanese,2014-03-23,Chūgoku,active
2163,知実,山口,1946-12-13,F,W*******5@yahoo.com,90-9925-0921,No,Yes,physical,Japanese,2017-11-20,Chūgoku,active
2164,太郎,藤原,1979-03-10,M,l*******5@hotmail.com,90-7161-1600,Yes,No,physical,Japanese,2006-03-29,Kantō,active
2165,幹,加藤,1954-12-05,F,S*******0@hotmail.com,90-5279-9435,Yes,Yes,physical,Japanese,2017-10-19,Tōhoku,active
2166,千代,木村,1992-03-05,M,X*******4@gmail.com,90-4036-7884,No,No,physical,Japanese,2009-07-19,Kyūshū & Okinawa,active
2167,加奈,山本,1962-10-29,M,D*******0@gmail.com,90-8797-4062,No,Yes,physical,Japanese,2002-07-13,Chūbu,active
2168,零,高橋,1989-07-15,F,w*******3@gmail.com,90-3591-8478,No,Yes,physical,Japanese,2021-08-19,Chūgoku,active
2169,桃子,橋本,2001-10-11,F,V*******7@hotmail.com,90-3459-7924,Yes,No,physical,Japanese,2017-08-29,Chūbu,active
2170,明美,池田,1974-04-03,M,h*******4@hotmail.com,90-2790-7613,Yes,Yes,physical,Japanese,2021-11-10,Kantō,active
2171,直樹,池田,1953-04-22,F,L*******2@gmail.com,90-2479-7052,No,No,physical,Japanese,2012-02-18,Tōhoku,active
2172,知実,高橋,1983-04-10,F,k*******2@hotmail.com,90-0432-2062,No,Yes,physical,Japanese,2021-04-25,Kantō,active
2173,結衣,中村,1947-11-06,F,c*******7@yahoo.com,90-5197-1510,No,No,business,Japanese,2010-11-16,Kantō,active
2174,真綾,石井,1997-05-26,F,H*******3@yahoo.com,90-0243-5102,Yes,Yes,physical,Japanese,2018-07-15,Chūbu,active
2175,智也,池田,1990-05-24,F,t*******5@yahoo.com,90-0634-7975,Yes,Yes,physical,Japanese,2016-06-27,Kantō,active
2176,浩,高橋,1989-03-19,F,a*******6@hotmail.com,90-8528-2785,Yes,Yes,physical,Japanese,2010-07-17,Kansai(Kinki),active
2177,零,小林,1979-12-21,M,m*******0@hotmail.com,90-8480-8725,Yes,No,physical,Chinese,2012-02-10,Chūbu,active
2178,直子,後藤,1961-04-09,M,t*******2@hotmail.com,90-0377-9780,No,Yes,physical,Japanese,2003-04-20,Kansai(Kinki),active
2179,康弘,佐藤,1974-02-17,F,V*******6@gmail.com,90-8673-9141,No,No,physical,Japanese,2021-01-12,Shikoku,active
2180,亮介,田中,1956-03-28,F,y*******5@gmail.com,90-8485-3165,No,Yes,physical,Japanese,2014-10-21,Kantō,active
2181,明美,斎藤,1998-05-20,M,s*******2@gmail.com,90-5798-7104,No,No,physical,Japanese,2015-04-26,Chūbu,active
2182,淳,佐藤,1940-12-21,F,L*******9@gmail.com,90-8269-7243,Yes,Yes,physical,Japanese,2018-08-07,Hokkaidō,active
2183,春香,佐藤,1995-02-24,F,M*******0@hotmail.com,90-8524-1413,No,Yes,physical,Japanese,2022-01-05,Tōhoku,active
2184,学,松本,1996-03-30,M,X*******1@yahoo.com,90-5353-4843,Yes,Yes,physical,Japanese,2018-05-28,Kansai(Kinki),active
2185,稔,高橋,1996-02-23,F,X*******3@yahoo.com,90-8667-5710,No,No,physical,Japanese,2019-03-11,Chūbu,active
2186,智也,後藤,1983-03-04,F,h*******7@gmail.com,90-3331-6148,No,Yes,physical,Japanese,2019-01-19,Kantō,active
2187,修平,小川,1957-01-01,F,o*******4@gmail.com,90-5506-9309,No,No,physical,Japanese,2020-06-29,Hokkaidō,active
2188,康弘,三浦,1977-08-05,F,K*******4@yahoo.com,90-8839-1725,Yes,No,physical,Japanese,2021-07-24,Kantō,active
2189,聡太郎,井上,1974-05-27,M,G*******8@hotmail.com,90-8595-2557,No,Yes,physical,Japanese,2020-06-14,Kansai(Kinki),active
2190,幹,佐藤,1992-10-15,F,v*******5@yahoo.com,90-9336-3395,No,Yes,physical,Japanese,2015-07-11,Kansai(Kinki),active
2191,直人,中島,2005-12-23,M,K*******5@hotmail.com,90-8696-8809,Yes,No,physical,Japanese,2021-07-27,Kyūshū & Okinawa,active
2192,学,村上,1970-04-08,F,k*******8@hotmail.com,90-2064-1072,No,No,physical,Japanese,2019-08-11,Kantō,active
2193,直子,斎藤,2005-01-30,M,f*******9@hotmail.com,90-4924-3812,No,No,physical,Japanese,2021-05-20,Chūbu,active
2194,裕太,山本,2001-07-08,M,S*******1@gmail.com,90-8149-2316,No,Yes,physical,Japanese,2019-03-25,Kantō,active
2195,里佳,中島,1950-04-15,F,F*******2@yahoo.com,90-6340-7608,Yes,Yes,physical,Japanese,2008-04-12,Kansai(Kinki),active
2196,康弘,山下,1969-12-11,F,Z*******4@yahoo.com,90-7896-8177,Yes,Yes,physical,Japanese,2019-09-21,Chūbu,active
2197,翼,渡辺,1999-09-23,M,Z*******0@yahoo.com,90-0122-8672,Yes,Yes,physical,Japanese,2016-08-08,Kansai(Kinki),active
2198,稔,渡辺,1963-08-07,F,o*******2@yahoo.com,90-0284-2832,Yes,Yes,physical,Japanese,2016-07-30,Chūbu,active
2199,さゆり,岡本,2002-03-17,F,g*******1@gmail.com,90-6053-0753,No,Yes,physical,Japanese,2017-08-31,Kantō,active
2200,七夏,高橋,1965-01-23,F,E*******7@hotmail.com,90-4553-4362,No,Yes,physical,Japanese,2005-04-06,Kansai(Kinki),active
2201,舞,佐藤,1954-09-22,F,j*******4@gmail.com,90-1945-4573,No,No,physical,Japanese,2013-07-16,Chūbu,active
2202,篤司,木村,1974-11-07,M,h*******4@hotmail.com,90-9550-4598,Yes,No,physical,Japanese,2013-04-24,Kantō,active
2203,千代,山本,1966-11-20,M,L*******9@gmail.com,90-4217-3778,Yes,No,physical,Japanese,2016-09-30,Kansai(Kinki),active
2204,康弘,青木,1949-12-11,M,Z*******6@gmail.com,90-0805-3552,No,No,physical,Japanese,2017-06-28,Tōhoku,active
2205,結衣,長谷川,1981-04-13,F,g*******3@gmail.com,90-7740-1087,No,No,physical,Japanese,2015-08-19,Kantō,active
2206,直子,山田,1942-12-04,M,n*******0@yahoo.com,90-0990-9089,Yes,Yes,physical,Japanese,2000-05-27,Kyūshū & Okinawa,active
2207,美加子,池田,1985-11-10,F,a*******5@yahoo.com,90-8010-6309,Yes,No,physical,Japanese,2007-12-19,Kantō,active
2208,舞,岡本,1966-08-16,M,o*******3@gmail.com,90-0121-7376,Yes,Yes,physical,Japanese,2020-09-25,Kantō,active
2209,健一,佐々木,1987-11-29,F,q*******3@hotmail.com,90-7412-2219,No,Yes,physical,Japanese,2014-08-10,Kantō,active
2210,直樹,伊藤,1989-06-27,F,y*******4@hotmail.com,90-2738-0142,Yes,No,physical,Japanese,2016-05-22,Kansai(Kinki),active
2211,健一,高橋,1961-12-25,F,J*******5@hotmail.com,90-7891-7909,Yes,Yes,physical,Japanese,2000-09-01,Kantō,active
2212,淳,小川,1983-07-16,F,U*******5@gmail.com,90-4116-8648,No,Yes,physical,Chinese,2017-10-26,Kansai(Kinki),active
2213,さゆり,松本,1999-03-07,M,n*******7@gmail.com,90-5791-5946,No,Yes,physical,Japanese,2020-05-17,Kantō,active
2214,真綾,伊藤,1978-11-28,F,O*******9@gmail.com,90-9140-8350,No,No,physical,Japanese,2019-08-16,Kantō,active
2215,春香,阿部,1954-07-31,F,T*******7@gmail.com,90-5452-8161,Yes,No,physical,Japanese,2021-07-16,Kansai(Kinki),active
2216,太郎,村上,1970-12-01,F,f*******0@yahoo.com,90-9769-8700,No,No,physical,Japanese,2021-10-29,Chūbu,active
2217,里佳,松田,1948-10-04,F,E*******5@hotmail.com,90-7363-2907,No,Yes,physical,Japanese,2017-06-30,Kyūshū & Okinawa,active
2218,直人,松本,1972-05-11,F,Z*******2@yahoo.com,90-2438-7852,Yes,Yes,physical,Japanese,2010-01-12,Chūbu,active
2219,治,小川,1995-07-03,F,U*******5@yahoo.com,90-2435-3186,Yes,No,physical,Japanese,2019-09-30,Kantō,active
2220,修平,中村,1956-09-23,M,c*******2@gmail.com,90-6372-7836,No,Yes,physical,Japanese,2021-11-19,Kansai(Kinki),active
2221,健一,松本,2001-08-26,M,S*******9@hotmail.com,90-8522-4968,No,No,physical,Chinese,2018-12-31,Kantō,active
2222,幹,山本,1982-11-01,F,t*******5@yahoo.com,90-3664-7429,No,Yes,physical,Japanese,2015-11-01,Hokkaidō,active
2223,稔,高橋,1996-10-11,M,H*******0@hotmail.com,90-2277-3501,No,No,physical,Japanese,2021-01-13,Kyūshū & Okinawa,active
2224,知実,佐々木,1994-02-07,F,X*******5@yahoo.com,90-4494-9413,No,Yes,physical,Japanese,2019-10-07,Kyūshū & Okinawa,active
2225,和也,山下,1966-09-07,F,D*******6@yahoo.com,90-9291-1370,No,Yes,physical,Japanese,2015-07-11,Kyūshū & Okinawa,active
2226,翔太,前田,1969-02-11,M,y*******9@hotmail.com,90-8364-9972,Yes,No,physical,Japanese,2012-08-01,Kantō,active
2227,幹,斎藤,1956-03-07,M,K*******4@gmail.com,90-4714-8080,Yes,No,physical,Japanese,2014-07-23,Kantō,active
2228,春香,佐藤,1982-04-29,F,o*******9@yahoo.com,90-9238-1537,Yes,Yes,physical,Japanese,2020-01-31,Chūbu,active
2229,篤司,田中,2001-08-04,M,h*******1@yahoo.com,90-9815-3119,Yes,Yes,physical,Japanese,2020-09-18,Kansai(Kinki),active
2230,浩,松本,1984-03-08,M,J*******1@hotmail.com,90-4290-9310,Yes,Yes,business,Japanese,2020-05-22,Kantō,active
2231,篤司,高橋,1999-09-20,M,B*******3@gmail.com,90-4608-8146,Yes,Yes,physical,Japanese,2020-06-08,Chūbu,active
2232,春香,松本,1997-11-02,M,L*******1@gmail.com,90-2392-6256,No,Yes,physical,Japanese,2016-02-22,Kyūshū & Okinawa,inactive(debt)
2233,和也,松本,1984-06-16,M,b*******5@gmail.com,90-1539-1619,Yes,No,physical,Japanese,2019-04-10,Kantō,active
2234,裕美子,阿部,1966-10-05,F,u*******9@yahoo.com,90-0064-8286,No,No,physical,Japanese,2013-03-05,Kantō,active
2235,涼平,山田,1957-09-27,F,s*******9@gmail.com,90-2393-8137,No,No,physical,Japanese,2009-10-23,Kyūshū & Okinawa,active
2236,陽一,阿部,1978-09-16,F,J*******5@yahoo.com,90-7371-1262,Yes,Yes,physical,Japanese,2011-08-29,Kantō,active
2237,千代,石井,1958-09-07,M,J*******3@hotmail.com,90-1853-4299,No,Yes,physical,Japanese,2021-11-09,Kantō,active
2238,くみ子,遠藤,1976-01-25,M,e*******6@yahoo.com,90-0288-5569,No,No,physical,Japanese,2005-07-11,Chūbu,active
2239,康弘,後藤,1966-07-20,M,M*******3@gmail.com,90-9356-9537,Yes,Yes,physical,Japanese,2017-12-21,Chūbu,active
2240,くみ子,佐藤,1976-12-24,F,t*******6@hotmail.com,90-2624-8577,No,Yes,physical,Japanese,2001-06-10,Tōhoku,active
2241,浩,小川,1989-05-25,M,F*******6@gmail.com,90-1570-8991,Yes,Yes,physical,Japanese,2009-05-31,Chūgoku,active
2242,裕太,池田,1954-10-30,M,N*******4@hotmail.com,90-3699-3261,No,Yes,physical,Japanese,2017-03-31,Kansai(Kinki),active
2243,充,佐藤,1991-09-14,M,I*******6@hotmail.com,90-3723-3988,No,Yes,physical,Japanese,2008-08-22,Kantō,active
2244,千代,林,1990-04-16,F,a*******4@hotmail.com,90-2520-0702,No,No,physical,Japanese,2021-11-30,Chūbu,active
2245,和也,後藤,1998-04-27,M,k*******9@gmail.com,90-7954-3636,Yes,Yes,physical,Japanese,2015-12-28,Kyūshū & Okinawa,active
2246,直子,阿部,1985-04-12,F,Z*******8@yahoo.com,90-6423-5998,No,Yes,physical,Japanese,2020-11-11,Kantō,active
2247,香織,三浦,2002-12-02,M,T*******1@gmail.com,90-4670-5222,No,Yes,physical,Japanese,2021-12-31,Kansai(Kinki),active
2248,洋介,藤田,1954-12-27,F,G*******3@gmail.com,90-4596-8520,Yes,Yes,physical,Japanese,2020-07-21,Kantō,active
2249,七夏,鈴木,1974-08-13,F,w*******1@gmail.com,90-8614-7548,No,Yes,physical,Japanese,2008-01-04,Kantō,active
2250,里佳,福田,1948-02-03,F,L*******3@hotmail.com,90-3465-9254,No,No,physical,Japanese,2020-02-16,Kantō,active
2251,治,伊藤,1994-04-22,F,S*******2@yahoo.com,90-5711-0006,No,Yes,physical,Japanese,2013-09-02,Kansai(Kinki),inactive(debt)
2252,学,坂本,2006-08-30,M,C*******3@gmail.com,90-7547-5933,No,Yes,physical,Japanese,2021-09-07,Kantō,active
2253,陽子,高橋,1961-05-02,F,N*******2@hotmail.com,90-0150-6098,Yes,Yes,physical,Japanese,2020-04-20,Kansai(Kinki),active
2254,太一,村上,1988-11-04,F,I*******3@hotmail.com,90-7665-2518,Yes,Yes,physical,Japanese,2012-09-20,Kantō,active
2255,翔太,池田,1975-02-24,F,X*******7@yahoo.com,90-7351-4476,No,Yes,physical,Japanese,2015-03-03,Tōhoku,active
2256,真綾,橋本,1979-12-21,M,m*******2@gmail.com,90-3994-7109,No,No,physical,Japanese,2011-02-04,Kansai(Kinki),active
2257,翼,福田,1955-01-11,M,E*******7@gmail.com,90-9182-6478,No,Yes,physical,Japanese,2019-08-24,Kyūshū & Okinawa,active
2258,洋介,鈴木,1989-11-18,M,D*******2@hotmail.com,90-3408-4785,Yes,Yes,physical,Japanese,2020-05-25,Kansai(Kinki),active
2259,陽一,伊藤,1972-12-02,F,r*******4@yahoo.com,90-6513-8565,No,Yes,physical,Japanese,2021-02-01,Kantō,active
2260,くみ子,鈴木,2004-04-12,M,F*******5@hotmail.com,90-1529-0075,No,No,physical,Japanese,2019-06-17,Tōhoku,active
2261,千代,山田,2005-03-31,M,L*******7@yahoo.com,90-6002-5082,No,No,physical,Japanese,2021-07-19,Hokkaidō,active
2262,千代,高橋,1979-10-25,M,q*******9@yahoo.com,90-0829-3288,No,Yes,physical,Japanese,2017-05-18,Kantō,active
2263,桃子,佐藤,1967-06-26,F,N*******9@gmail.com,90-0076-7524,No,Yes,physical,Japanese,2017-06-11,Kansai(Kinki),active
2264,拓真,阿部,1962-11-22,M,W*******4@hotmail.com,90-5401-7216,No,Yes,physical,Japanese,2011-10-13,Kantō,active
2265,七夏,長谷川,1964-12-07,F,X*******4@gmail.com,90-3210-7345,No,No,physical,Japanese,2012-03-31,Kantō,active
2266,美加子,山崎,1988-01-13,F,f*******8@yahoo.com,90-1488-0686,No,No,physical,Japanese,2013-11-10,Kansai(Kinki),active
2267,舞,佐々木,1973-04-05,M,S*******8@hotmail.com,90-1916-9112,No,Yes,physical,Japanese,2001-12-24,Tōhoku,active
2268,英樹,前田,1961-01-16,F,L*******8@hotmail.com,90-7128-2242,No,Yes,physical,Japanese,2021-01-18,Kyūshū & Okinawa,active
2269,学,佐藤,1965-01-23,F,q*******0@hotmail.com,90-4124-6440,Yes,Yes,physical,Japanese,2011-03-15,Chūgoku,active
2270,太一,鈴木,1980-05-19,M,l*******5@hotmail.com,90-5806-9139,No,No,physical,Japanese,2005-10-18,Chūbu,active
2271,太郎,田中,1949-09-30,M,c*******8@yahoo.com,90-9676-8334,Yes,Yes,physical,Japanese,2005-03-25,Chūbu,active
2272,香織,藤井,1981-10-14,M,J*******9@hotmail.com,90-2947-3531,No,No,physical,Japanese,2017-02-28,Kansai(Kinki),active
2273,裕美子,田中,1991-01-28,F,S*******6@hotmail.com,90-6722-8241,No,Yes,physical,Japanese,2019-04-07,Chūbu,active
2274,裕樹,吉田,1996-10-12,M,X*******9@yahoo.com,90-4135-9452,No,No,physical,Japanese,2016-04-16,Kantō,inactive(debt)
2275,千代,小林,1951-03-05,M,Y*******9@hotmail.com,90-7732-5945,No,Yes,physical,Japanese,2005-09-14,Chūbu,active
2276,香織,山田,1975-04-13,M,X*******9@gmail.com,90-0990-0261,Yes,No,physical,Japanese,2020-11-04,Chūbu,active
2277,香織,田中,1951-06-16,M,e*******8@yahoo.com,90-2543-3981,No,Yes,physical,Japanese,2000-06-07,Kantō,active
2278,裕美子,山田,1977-12-18,M,U*******9@hotmail.com,90-1025-6768,No,Yes,physical,Japanese,2021-03-18,Chūbu,active
2279,明美,松本,1961-10-18,M,i*******4@yahoo.com,90-7660-6967,No,No,physical,Korean,2016-11-17,Chūbu,active
2280,直子,林,1995-05-30,F,W*******4@hotmail.com,90-6561-8922,No,Yes,physical,Korean,2012-08-16,Kantō,active
2281,直子,中村,1995-04-14,M,P*******6@yahoo.com,90-8461-5020,Yes,No,physical,Japanese,2017-07-22,Kantō,active
2282,晃,伊藤,1992-10-16,F,P*******9@gmail.com,90-2740-1522,No,Yes,physical,Japanese,2016-01-23,Kansai(Kinki),active
2283,桃子,高橋,1981-04-26,M,d*******9@yahoo.com,90-3216-2792,No,No,physical,Japanese,2021-12-02,Kansai(Kinki),active
2284,さゆり,山下,1975-02-23,M,D*******1@gmail.com,90-0056-4328,No,Yes,physical,Japanese,2005-03-10,Kansai(Kinki),active
2285,明美,橋本,1952-11-22,M,q*******5@gmail.com,90-6318-7442,Yes,Yes,physical,Japanese,2019-05-08,Kantō,active
2286,浩,山下,2001-10-23,F,x*******8@hotmail.com,90-4305-9059,No,Yes,physical,Japanese,2017-12-26,Kantō,active
2287,結衣,斎藤,1965-11-14,F,n*******3@hotmail.com,90-5913-4576,No,Yes,physical,Japanese,2019-04-09,Chūbu,active
2288,直人,加藤,1957-10-08,M,s*******4@yahoo.com,90-2603-2373,Yes,No,physical,Japanese,2018-08-24,Kansai(Kinki),active
2289,香織,佐藤,1983-06-03,F,M*******3@hotmail.com,90-9106-6705,No,Yes,physical,Japanese,2011-02-19,Chūgoku,active
2290,加奈,佐藤,1968-06-21,F,h*******6@gmail.com,90-2542-5825,Yes,Yes,physical,Japanese,2013-02-19,Kansai(Kinki),active
2291,陽子,橋本,1991-02-17,F,a*******6@hotmail.com,90-3822-8740,No,Yes,physical,Japanese,2012-12-28,Kyūshū & Okinawa,active
2292,英樹,鈴木,1969-06-01,M,M*******6@gmail.com,90-0210-7330,No,Yes,physical,Japanese,2000-05-29,Kantō,active
2293,裕樹,中村,1980-07-26,M,e*******6@yahoo.com,90-4949-4607,No,Yes,business,Japanese,2019-10-19,Kantō,active
2294,知実,村上,1995-12-03,F,G*******8@hotmail.com,90-4330-8129,No,Yes,physical,Japanese,2018-01-31,Chūbu,active
2295,健一,中島,2001-03-08,F,A*******3@hotmail.com,90-1773-4166,No,Yes,physical,Japanese,2017-10-20,Kantō,active
2296,健一,佐藤,1993-03-10,F,K*******9@yahoo.com,90-9372-1266,No,No,physical,Japanese,2010-03-21,Kansai(Kinki),active
2297,零,佐藤,1946-03-10,F,N*******3@yahoo.com,90-4302-6183,No,No,physical,Japanese,2018-10-11,Kantō,active
2298,治,伊藤,1967-06-21,F,S*******3@gmail.com,90-6976-6127,No,Yes,physical,Japanese,2021-11-19,Hokkaidō,active
2299,あすか,藤井,1971-10-14,M,W*******8@gmail.com,90-2554-5651,No,No,physical,Japanese,2017-02-02,Kantō,active
2300,結衣,佐藤,1956-10-09,F,j*******3@gmail.com,90-6469-5272,No,Yes,physical,Japanese,2011-02-07,Kantō,active
2301,春香,高橋,1947-12-07,M,E*******5@yahoo.com,90-2884-6601,No,No,physical,Japanese,2000-03-14,Kantō,active
2302,学,田中,1990-12-13,F,C*******2@yahoo.com,90-5133-4390,No,Yes,physical,Japanese,2010-11-26,Kantō,active
